web-scraper-order,web-scraper-start-url,paginacion,referencias,referencias-href,nombre,precio,descripcion,puntuacion,opiniones,imagen-src
"1681674378-2341","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular MOTOROLA G41 128GB Dorado","https://www.ktronix.com/celular-motorola-g41-128gb-dorado/p/840023221262","Celular MOTOROLA G41 128GB Dorado","$679.900
                                            Hoy","Sistema multicámara con 48 MP y OIS fotos maravillosas","4.8","83 Opiniones","/medias/840023221262-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0Mjc5fGltYWdlL2pwZWd8aW1hZ2VzL2g0Ny9oMGQvMTE0NTM5NzEwMDU0NzAuanBnfDRhNjJmYzJjNWRiZDkyMjA3YTA3ZDU3YzRjYmI0ZTJiYTAzYzQxOGI3NTQzNmFiNWZjYjE5MmM2MjZmZDYxMGY"
"1681674384-2342","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular SAMSUNG A04S 128GB Verde","https://www.ktronix.com/celular-samsung-a04s-128gb-verde/p/8806094825824","Celular SAMSUNG A04S 128GB Verde","$589.900
                                            Hoy","Pantalla impresionante: pantalla grande de 6.5"", Velocidad de actualización suave.","5.0","3 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806094825824-001.jpg?context=bWFzdGVyfGltYWdlc3wzNTQ1fGltYWdlL2pwZWd8aDgxL2hhNy8xMzU5MTg1OTQyOTQwNi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTQ4MjU4MjRfMDAxLmpwZ3xiNmYyZDcyNzc0ZTg5YWFkYjJlMWUyY2I3Njk4MGYyMjM3M2QyOTI4YWI0YjNjNjMyMDc3MWZkMGNlM2RkMjZh"
"1681674388-2343","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular HONOR X8 128GB Azul","https://www.ktronix.com/celular-honor-x8-128gb-azul/p/6936520805983","Celular HONOR X8 128GB Azul","$932.900
                                            Hoy","Delgado y liviano cuerpo de 7.45mm y un peso de sólo 177g.","4.9","16 Opiniones","/medias/6936520805983-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w2MTU3fGltYWdlL2pwZWd8aW1hZ2VzL2g3Zi9oOWEvMTI0MTcyMzAxMTA3NTAuanBnfGRhYTI0MWQzNjAwZmFiZDczYTVlOGY3NDdmZGYyZjJjYmEyNTE0NjgwYzNlM2FmMDljNjRlYWY3ZWJlNmI0OGE"
"1681674393-2344","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","iPhone 12 64 GB Negro","https://www.ktronix.com/iphone12-64gb-negro/p/194252029466","iPhone 12 64 GB Negro","$3.579.000
                                            Hoy","Pantalla Super Retina XDR de 6,1""","4.8","16 Opiniones","/medias/194252029466-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyNTQ2fGltYWdlL2pwZWd8aW1hZ2VzL2hmOS9oNzUvOTk0OTEyMTk3MDIwNi5qcGd8Nzk4NmFhOTVmMDlmMWU2NTJlN2ZkZDM0ZjljNTI5MDM2ZWRiNzAxMTJhMjYwNGJkNDQ3ZWVhZjZlMzUwNTcwMQ"
"1681674398-2345","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","iPhone 14 Plus 128 GB Azul Medianoche","https://www.ktronix.com/iphone-14-plus-128gb-azul-medianoche/p/194253488071","iPhone 14 Plus 128 GB Azul Medianoche","$5.257.000
                                            Hoy","Chip A15 Bionic GPU 5núcleos rendimiento fuera de serie","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-194253488071-001.jpg?context=bWFzdGVyfGltYWdlc3wzNDY1fGltYWdlL2pwZWd8aDIxL2hiZC8xMzYxOTE2NDA1MzUzNC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5NDI1MzQ4ODA3MV8wMDEuanBnfGYxZjE2NTg1NmM0NTA3NzFjYjg0MzkzNjI2MzQ2YjllMGY4M2ZmNTJiYTY2Y2Y1Y2M1MDFhY2VlNjdhZTQyYzk"
"1681674403-2346","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular MOTOROLA EDGE 30 NEO 128GB Morado","https://www.ktronix.com/celular-motorola-edge-30-neo-128gb-morado/p/840023236600","Celular MOTOROLA EDGE 30 NEO 128GB Morado","$1.599.900
                                            Hoy","Diseño compacto confortable y elegante","4.9","10 Opiniones","/medias/840023236600-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzNjk0fGltYWdlL2pwZWd8aGE2L2g1Yi8xMzQ1NTU4MjQyOTIxNC84NDAwMjMyMzY2MDBfMDAxXzYwV3g2MEh8NzdjYTZlN2ViZTAzMTExMmU2ZWRhNjY0Yzk3NTE3MzFlZGFlMzU2NzAzYWVkNDM5MmRlMDhjNmNhNjlhZWUyNA"
"1681674407-2347","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","iPhone 14 Pro 128 GB Plata","https://www.ktronix.com/iphone-14-pro-128gb-plata/p/194253488385","iPhone 14 Pro 128 GB Plata","$6.169.000
                                            Hoy","Cámara gran angular de 48MP","5.0","3 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-194253488385-001.jpg?context=bWFzdGVyfGltYWdlc3wzMjIzfGltYWdlL2pwZWd8aGQxL2gxMC8xMzYxOTMyODY3OTk2Ni82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5NDI1MzQ4ODM4NV8wMDEuanBnfDA3MTlhNGY0MTdkOTcxOGVlZWY0MTQ1OWU0Yjc0NDc5ZTI4NmMyYTZjYWI0NTA2MDY3OTcxNWE3ZDllM2JjYTg"
"1681674412-2348","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular HUAWEI NOVA Y70 128GB Azul","https://www.ktronix.com/celular-huawei-nova-y70-128gb-azul/p/6941487255788","Celular HUAWEI NOVA Y70 128GB Azul","$769.900
                                            Hoy","Bateria super poderosa con capacidad de carga de 6000 mAh","4.8","24 Opiniones","/medias/6941487255788-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w1NDY2fGltYWdlL2pwZWd8aW1hZ2VzL2g5NC9oNGIvMTI0NjA5NjIzMTYzMTguanBnfGU5Y2FmMzU3MDI0NDk2Y2FhYmFmNDI4NWNiMGFlMWUyNGNjNWM0OTBmNTc1MTUzNGY2ZWU0YmZiNGM0Zjc3NDU"
"1681674416-2349","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular MOTOROLA G13 128GB Gris","https://www.ktronix.com/celular-motorola-g13-128gb-gris/p/840023240270","Celular MOTOROLA G13 128GB Gris","$709.900
                                            Hoy","Con un sistema de cámaras con 50 MP y tecnología Quad Pixel","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-840023240270-001.jpg?context=bWFzdGVyfGltYWdlc3w1Mzk3fGltYWdlL2pwZWd8aDRkL2gyZC8xMzczNjU2NzI3NTU1MC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg0MDAyMzI0MDI3MF8wMDEuanBnfDM1ZjZlODkzMjVkZGVkN2I4ZWY4OWFiZmIxYTcwNzIyMzhkNzM2MzFhZDdkOGE5NTc3ZWU3ZTQ5MTgwMTViZjI"
"1681674421-2350","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular Kalley Silver Max PRO 3+32GB Verde","https://www.ktronix.com/celular-kalley-silver-max-pro-3-32gb-verde/p/7705946475990","Celular Kalley Silver Max PRO 3+32GB Verde","$369.900
                                            Hoy","Pantalla 6.5”HD+ IPS Colores reales/Detalles excepcionales","4.8","136 Opiniones","/medias/7705946475990-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w1MzcwfGltYWdlL2pwZWd8aW1hZ2VzL2g4Mi9oZTEvMTE1Njg5OTU3Mjk0MzguanBnfDIwOGVmZDA3Njk3NDY5OTA2MjhhYmM3Y2RkZDk3MzdkYmZlZTRhMzRmNjRkZTYwNjUzNWE0MTY2MDZiZDI5OTM"
"1681674425-2351","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","iPhone 14 Pro Max 256 GB Oro","https://www.ktronix.com/iphone-14-pro-max-256gb-oro/p/194253486800","iPhone 14 Pro Max 256 GB Oro","$7.449.900
                                            Hoy","Cámara gran angular de 48MP","5.0","1 Opinión","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-194253486800-001.jpg?context=bWFzdGVyfGltYWdlc3w0MTY2fGltYWdlL2pwZWd8aDhlL2g5Ny8xMzYxOTA3ODIwMTM3NC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5NDI1MzQ4NjgwMF8wMDEuanBnfDIwOTk1Mjk5M2Y3ZmRiMjVkNzU3MDQ1YmY2ZWU0NDYyYmE2ZmQyMGUzNGE5ZGI5ZmQ0NmRkMjhjOGY1YjYwODU"
"1681674431-2352","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular SAMSUNG Galaxy S21 FE 256GB 5G Verde + BUDS 2","https://www.ktronix.com/celular-samsung-galaxy-s21-fe-256gb-5g-verde-buds-2/p/8806094300512","Celular SAMSUNG Galaxy S21 FE 256GB 5G Verde + BUDS 2","$2.799.090
                                            Hoy","Galaxy S21 FE cuenta con colores exclusivos, diseño impecable con bordes suaves.","4.9","69 Opiniones","/medias/8806094300512-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyNDEyfGltYWdlL2pwZWd8aW1hZ2VzL2g3NC9oNGYvMTE1MTQ3OTE0OTM2NjIuanBnfGQ5ZWQ0ZTVhZjg3NmIzNTU5NTg5ZGJjNzY5ZGMyOTEyYTIwZmUzOTdjNDg5MjkyMjY1ODM2MGZhMjdiMjI3YmI"
"1681674435-2353","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","iPhone 14 Pro 128 GB Oro","https://www.ktronix.com/iphone-14-pro-128gb-oro/p/194253488392","iPhone 14 Pro 128 GB Oro","$6.169.000
                                            Hoy","Cámara gran angular de 48MP","5.0","3 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-194253488392-001.jpg?context=bWFzdGVyfGltYWdlc3wzNjIyfGltYWdlL2pwZWd8aGVkL2hkOS8xMzYxOTMzMzk4ODM4Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5NDI1MzQ4ODM5Ml8wMDEuanBnfDUzZjNhZTVmZWI2YjdhM2ZiZDg2MWU4MjY4OTI5YjRlMzQwMGIzZmQ2NjQ0OWJlYjNiY2QzZGRiMzE0YzYxNTQ"
"1681674438-2354","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular HONOR X6s 128GB Azul","https://www.ktronix.com/celular-honor-x6s-128gb-azul/p/6936520814299","Celular HONOR X6s 128GB Azul","$669.900
                                            Hoy","Mejora excepcional en la experiencia fotográfica 50MP","4.5","2 Opiniones","/medias/6936520814299-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w2MDQ4fGltYWdlL2pwZWd8aGVlL2g2YS8xMzQxMzQ1OTAwMTM3NC82OTM2NTIwODE0Mjk5XzAwMV82MFd4NjBIfDI1MDU0NTI4MTgzMWQ1MzM3Y2M4ZDUyYmY5ODM2ZGIwMzcyOWY0ZWFkMzZlY2JlZjJiYzI5ZGRiZTdlMzMxNGE"
"1681674443-2355","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular REALME C55 128GB Negro","https://www.ktronix.com/celular-realme-c55-128gb-negro/p/6941764411319","Celular REALME C55 128GB Negro","$849.900
                                            Hoy","Cámara de 64Mpx con IA","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-6941764411319-001.jpg?context=bWFzdGVyfGltYWdlc3w0MzAzfGltYWdlL2pwZWd8aDVlL2hmOC8xMzY4OTgwMDM1OTk2Ni82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzY5NDE3NjQ0MTEzMTlfMDAxLmpwZ3w0MWMzMjBmZmNjYzgyOTE4MzI4NGJkODc0Njk2NTI5OGM3YjJiMmFkOTcwMzU0NGNiZWFhZDE3N2ZjZTliZmM1"
"1681674449-2356","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular MOTOROLA G41 128GB Negro azulado","https://www.ktronix.com/celular-motorola-g41-128gb-negro-azulado/p/840023221255","Celular MOTOROLA G41 128GB Negro azulado","$679.900
                                            Hoy","Sistema multicámara con 48 MP y OIS fotos maravillosas","4.8","83 Opiniones","/medias/840023221255-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0NzQ2fGltYWdlL2pwZWd8aW1hZ2VzL2gzZC9oN2UvMTE1MjcxNTUyODYwNDYuanBnfDM3OThhOTU1NWM0MGRhOTk3OWE5YTRlNDFhZmNjNjc1MDZhZWNlOTU4NjRhNDRkYjdlMjA4ZGIxZjZhNzVjOTU"
"1681674452-2357","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular MOTOROLA G72 128GB Negro","https://www.ktronix.com/celular-motorola-g72-128gb-negro/p/840023240256","Celular MOTOROLA G72 128GB Negro","$1.249.900
                                            Hoy","Panatalla de 6.55"" OLED y 120 hz de tasa de refrezco","5.0","3 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-840023240256-001.jpg?context=bWFzdGVyfGltYWdlc3w1MDg5fGltYWdlL2pwZWd8aDFiL2g4Mi8xMzU2NTY3NTg5Njg2Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg0MDAyMzI0MDI1Nl8wMDEuanBnfDA2YzI0N2Q0YjkzMTBjNmFkMDFmNmZjZTE5ZGM2MjRiMGQ4ZjIyN2FiMDI3M2MzYjNiNzU0OGFmNDNkMGFhYzY"
"1681674457-2358","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","iPhone 14 128 GB Azul","https://www.ktronix.com/iphone14-128gb-azul/p/194253488262","iPhone 14 128 GB Azul","$4.597.000
                                            Hoy","Chip A15 Bionic GPU 5núcleos rendimiento fuera de serie","5.0","5 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-194253488262-001.jpg?context=bWFzdGVyfGltYWdlc3wzNjU5fGltYWdlL2pwZWd8aDViL2g4YS8xMzYxOTI2NDk3ODk3NC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5NDI1MzQ4ODI2Ml8wMDEuanBnfDM4ZTEzMTJhZDFkOGY1Zjk4NTUwM2Y5NzAxOWRhMjU1YmE3MGNjMDVlMjg1ODBlYWU1ZTUwOTRhZGI5ZTNiODE"
"1681674461-2359","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular XIAOMI Redmi 10 2022 128GB Gris","https://www.ktronix.com/celular-xiaomi-redmi-10-2022-128gb-gris/p/6934177760525","Celular XIAOMI Redmi 10 2022 128GB Gris","$749.900
                                            Hoy","Cámara cuádruple de 50MP, alta calidad al mejor precio","4.9","50 Opiniones","/medias/6934177760525-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w1MTg5fGltYWdlL2pwZWd8aW1hZ2VzL2g0Yi9oNDYvMTI0MTYwMDk3MzIxMjYuanBnfDFmNWYxZTQ2YjMxMzE3YzkyMTdlYmEzOGNjN2NhNzYxNGM5NTA0ZDgzMmQ1YmIzZDVkMzIxMjAyNjgxMDNjMmQ"
"1681674465-2360","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","iPhone 14 Pro 256 GB Negro Espacial","https://www.ktronix.com/iphone-14-pro-256gb-negro-espacial/p/194253488415","iPhone 14 Pro 256 GB Negro Espacial","$6.779.000
                                            Hoy","Cámara gran angular de 48MP","5.0","3 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-194253488415-001.jpg?context=bWFzdGVyfGltYWdlc3wzMTU0fGltYWdlL2pwZWd8aDVhL2gwOC8xMzYxOTM0NDYwNTIxNC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5NDI1MzQ4ODQxNV8wMDEuanBnfDQ5ZDA0YmQ2YzAxYWEwYWE3ODAzOGQ5YTg4Y2VjZjE3OWM1OTg1ZmU3YjM0ZjU4YjEyMDE0N2U3YmE0OGRjYjY"
"1681674469-2361","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","iPhone 14 Pro Max 128 GB Plata","https://www.ktronix.com/iphone-14-pro-max-128gb-plata/p/194253486756","iPhone 14 Pro Max 128 GB Plata","$6.849.000
                                            Hoy","Cámara gran angular de 48MP","5.0","5 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-194253486756-001.jpg?context=bWFzdGVyfGltYWdlc3wzNjk0fGltYWdlL2pwZWd8aGFkL2gyMS8xMzYxOTA1MTY1OTI5NC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5NDI1MzQ4Njc1Nl8wMDEuanBnfDdhNjJmZjI0NGIyYTVhODA2MzIyYmEwMDk1ZWRjYWU4YjZlYWZmNThmMDc3OGI5YjIxNTA2NjgyOTlhNGFlYTY"
"1681674474-2362","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular VIVO Y35 128GB Negro + OBSEQUIO","https://www.ktronix.com/celular-vivo-y35-128gb-negro-obsequio/p/7709395978231","Celular VIVO Y35 128GB Negro + OBSEQUIO","$1.599.900
                                            Hoy","Cámara de 50 MP con un gran sensor","3.3","3 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7709395978231-001.jpg?context=bWFzdGVyfGltYWdlc3w0MDkzfGltYWdlL2pwZWd8aDBmL2g2MS8xMzU2NTYzMzQyOTUzNC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc3MDkzOTU5NzgyMzFfMDAxLmpwZ3w3MzNlODg0MjE5NTg0ZDk3ZmI0NmI3MzE5YjI0MTNiMWM5ZDNlOWE3ZmFhZDQyODI5NGQwMWQ1MGQ5N2ZkMmQ5"
"1681674479-2363","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular HONOR X6s 128GB Gris","https://www.ktronix.com/celular-honor-x6s-128gb-gris/p/6936520814305","Celular HONOR X6s 128GB Gris","$669.900
                                            Hoy","Mejora excepcional en la experiencia fotográfica 50MP","5.0","1 Opinión","/medias/6936520814305-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzNjIzfGltYWdlL2pwZWd8aDUxL2hjNC8xMzQxMzQ2MzE5NTY3OC82OTM2NTIwODE0MzA1XzAwMV82MFd4NjBIfGRhNjU1MGQyZDNiYzZkNjcxYjY5MDgwMWM0MTE0YWMyZThhYmNiNmQwOGQ0NWY1NDcxZWJkYTBlYWMwZDI0NmU"
"1681674483-2364","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","iPhone 14 128 GB Morado","https://www.ktronix.com/iphone14-128gb-morado/p/194253488248","iPhone 14 128 GB Morado","$4.597.000
                                            Hoy","Chip A15 Bionic GPU 5núcleos rendimiento fuera de serie","5.0","9 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-194253488248-001.jpg?context=bWFzdGVyfGltYWdlc3wzNDU0fGltYWdlL2pwZWd8aDAyL2g1YS8xMzYxOTI1NDM2MjE0Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5NDI1MzQ4ODI0OF8wMDEuanBnfGNmYWVlZTg3YWMyZGI4ZjMwY2FjODlkZGNhNzI5MzIzMDYxMTcwMmFlYTM1ZGU3Y2JkZjFmNGNlMzgzMmE2OGQ"
"1681674487-2365","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular SAMSUNG Galaxy A03s 64GB Negro","https://www.ktronix.com/celular-samsung-galaxy-a03s-64gb-negro/p/8806092702172","Celular SAMSUNG Galaxy A03s 64GB Negro","$469.900
                                            Hoy","Pantalla Infinity-V-Disaplay de 6.5""","4.7","158 Opiniones","/medias/8806092702172-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzNjE3fGltYWdlL2pwZWd8aW1hZ2VzL2hhZS9oYWEvMTMyOTg5OTY4MDU2NjIuanBnfGJlMGE3ZjVlNTQ3Yjk4ZGZiZjA0YzZlZDI0ZmQwYmIwOGJmOWJiZjA3NzYwOTIwZWMzZjhkNjk0ZDRmYTNjMjM"
"1681674491-2366","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular Kalley Black Z  6+128GB Azul","https://www.ktronix.com/celular-kalley-black-z-6-128gb-azul/p/7705946476560","Celular Kalley Black Z  6+128GB Azul","$589.900
                                            Hoy","Pantalla de 90HZ Gran experiencia visual.","4.7","21 Opiniones","/medias/7705946476560-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0Njg3fGltYWdlL2pwZWd8aDMwL2gzNC8xMzQ2MjMxMDA2MDA2Mi83NzA1OTQ2NDc2NTYwXzAwMV82MFd4NjBIfGUwYjFjMjkyN2M5ZTJjOWJiMjY0YzZmYmE2NTNhN2RkNmE3MzlhMDk1MzYzNzJjZWM5YWM4M2ZlMTQwY2IxODE"
"1681674496-2367","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular Samsung Galaxy S23 5G 256Gb Negro","https://www.ktronix.com/celular-samsung-galaxy-s23-5g-256gb-negro/p/8806094710618","Celular Samsung Galaxy  S23 5G 256Gb Negro","$4.599.090
                                            Hoy","Cámara impresionante graba los mejores momentos","5.0","1 Opinión","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806094710618-001.jpg?context=bWFzdGVyfGltYWdlc3wzMzAxfGltYWdlL2pwZWd8aDU4L2hhMS8xMzY4NjgwNTMzMTk5OC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTQ3MTA2MThfMDAxLmpwZ3wzMWY1ZTM2MTBhOWEzNzZkNjI2MTUwYjU2Zjc3ZThlM2IyMDI5MGYxZDQxNzUxMmFiMWM3YjZlODNhYTU1MDQx"
"1681674500-2368","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","iPhone 14 Pro Max 128 GB Oro","https://www.ktronix.com/iphone-14-pro-max-128gb-oro/p/194253486763","iPhone 14 Pro Max 128 GB Oro","$6.849.000
                                            Hoy","Cámara gran angular de 48MP","5.0","2 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-194253486763-001.jpg?context=bWFzdGVyfGltYWdlc3w0MTY2fGltYWdlL2pwZWd8aDAzL2gzZC8xMzYxOTA1Njk2NzcxMC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5NDI1MzQ4Njc2M18wMDEuanBnfGI1MWQxYTZlYzY1MmY3ZGI2YjI2OWFiMDQxYTUxMGNlYjU0NjNhNzkzMjAxZmZlNWVjMDAzMTQxMWQzOTQ1ZTQ"
"1681674505-2369","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular SAMSUNG A04S 128GB Negro","https://www.ktronix.com/celular-samsung-a04s-128gb-negro/p/8806094825817","Celular SAMSUNG A04S 128GB Negro","$589.900
                                            Hoy","Pantalla impresionante: pantalla grande de 6.5"", Velocidad de actualización suave.","5.0","5 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806094825817-001.jpg?context=bWFzdGVyfGltYWdlc3wzNDY0fGltYWdlL2pwZWd8aDNkL2g4Yy8xMzU5MTg1NDEyMDk5MC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTQ4MjU4MTdfMDAxLmpwZ3w3ZTBhYzNjM2ZmM2ZlOTFlZTE5OGUwMDZlZDk3MGQ1MjExYzBlODA4ZjIzODU3NDcwYTkwM2M1MjFlYTU4OTBl"
"1681674510-2370","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular SAMSUNG Galaxy A03s 64GB Azul","https://www.ktronix.com/celular-samsung-galaxy-a03s-64gb-azul/p/8806092700895","Celular SAMSUNG Galaxy A03s 64GB Azul","$469.900
                                            Hoy","Pantalla Infinity-V-Disaplay de 6.5""","4.7","158 Opiniones","/medias/8806092700895-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzOTMyfGltYWdlL2pwZWd8aW1hZ2VzL2g5Mi9oMmIvMTMyOTg5OTYyMTU4MzguanBnfGNiYzE0NjYzMDMzYzQ0ODRmN2IzYWU0ODkwMDkzZDc4MTgwYjk4OGExNWYzYzQ5YTYxMDE5MDU2NjFjYWMyYzQ"
