web-scraper-order,web-scraper-start-url,referencias,referencias-href,paginacion,nombre,precio,descripcion,puntuacion,opiniones,imagen-src
"1681680529-2514","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil ASUS 14"" Pulgadas E410MA - Intel Celeron - RAM 4GB - Disco SSD 256 GB - Azul","https://www.ktronix.com/computador-portatil-asus-14-pulgadas-e410ma-intel-celeron-ram-4gb-disco-ssd-256-gb-azul/p/4711081805137","","Computador Portátil ASUS 14"" Pulgadas E410MA - Intel Celeron - RAM 4GB - Disco SSD 256 GB - Azul","$1.199.000
                                            Hoy","Incluye morral y mouse óptico alámbrico","4.8","18 Opiniones","/medias/4711081805137-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzOTEzfGltYWdlL2pwZWd8aDgyL2g3NC8xMzM0NDE4NjU2NDYzOC80NzExMDgxODA1MTM3XzAwMV82MFd4NjBIfGM1OWZlODFkNWMxYzNjYTMyZDE0ZWJhZmMxMGMyNWM0MTY5YzFiYWVlMDg5ZmM1MmM5MmU4MTkyYTdkNTM0ZmU"
"1681680533-2515","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","MacBook Air 13"" Pulgadas MLY33E/A - Chip M2 - RAM 8GB - SSD 256GB - Azul","https://www.ktronix.com/macbook-air-13-pulgadas-mly33e-a-chip-m2-ram-8gb-ssd-256gb-azul/p/194253191056","","MacBook Air 13"" Pulgadas MLY33E/A - Chip M2 - RAM 8GB - SSD 256GB - Azul","$7.399.000
                                            Hoy","Con Chip M2, 1,4 veces más rapido que el modelo con Chip M1","5.0","15 Opiniones","/medias/194253191056-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyNjY4fGltYWdlL2pwZWd8aW1hZ2VzL2hjMC9oMDUvMTI3MjkzMjYxNDE0NzAuanBnfDI2NTY4M2JkNjgxZWMzNmJjY2ZhYTE4ZjAzNjJjM2YwOWQ3MDhlNGMxOWJjODBjNWMxY2UwODU0NmMzOGNmY2I"
"1681680538-2516","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil ASUS Vivobook 15,6"" Pulgadas X1502ZA - Intel Core i5 - RAM 8GB - Disco SSD 512 GB - Azul","https://www.ktronix.com/computador-portatil-asus-vivobook-156-pulgadas-x1502za-intel-core-i5-ram-8gb-disco-ssd-512-gb-azul/p/4711081765387","","Computador Portátil ASUS Vivobook 15,6"" Pulgadas X1502ZA - Intel Core i5 - RAM 8GB - Disco SSD 512 GB - Azul","$2.999.000
                                            Hoy","Batería de polímero de litio, más durabilidad y rendimiento","4.9","10 Opiniones","/medias/4711081765387-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0MDU0fGltYWdlL2pwZWd8aW1hZ2VzL2hjYy9oMWQvMTMzMTUxODY0OTE0MjIuanBnfGIwMjMxOTk4MjY1NjcxYWFiYTJiN2YxZmY3ZTgxMzM3ZWM1NjAxYmExNDI5ODBmZDljZWU3OGNlZDAxZWFkYWI"
"1681680542-2517","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil ASUS 14"" Pulgadas X415EA - Intel Pentium Gold - RAM 8GB - Disco SSD 256 GB - Plateado","https://www.ktronix.com/computador-portatil-asus-14-pulgadas-x415ea-intel-pentium-gold-ram-8gb-disco-ssd-256-gb-plateado/p/4711081811893","","Computador Portátil ASUS 14"" Pulgadas X415EA - Intel Pentium Gold - RAM 8GB - Disco SSD 256 GB - Plateado","$1.499.000
                                            Hoy","Incluye morral y mouse óptico alámbrico","4.6","14 Opiniones","/medias/4711081811893-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzNzE0fGltYWdlL2pwZWd8aGNkL2gxYi8xMzM0NDE5MDY5MzQwNi80NzExMDgxODExODkzXzAwMV82MFd4NjBIfDJjMzg3ODM4NDI0ZTQ2NDNiYzc4N2E2MTIzZGY5OGI0ODY4ZTY4MjVlYzExZmNkNjNhYTQ3OWM2NTVmMTBlOTU"
"1681680549-2518","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil HP 15.6"" Pulgadas ef2500la - AMD Ryzen 7 - RAM 16GB - Disco SSD 512 GB - Dorado","https://www.ktronix.com/computador-portatil-hp-156-pulgadas-ef2500la-amd-ryzen-7-ram-16gb-disco-ssd-512-gb-dorado/p/196337755710","","Computador Portátil HP 15.6"" Pulgadas ef2500la - AMD Ryzen 7 - RAM 16GB - Disco SSD 512 GB - Dorado","$3.249.000
                                            Hoy","Almacenamiento en SSD. Arranca en segundos a toda velocidad","4.8","66 Opiniones","/medias/196337755710-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzMTMxfGltYWdlL2pwZWd8aW1hZ2VzL2g4My9oNjEvMTE3NTIwMDQ2NDg5OTAuanBnfGY0MTVlNWZlOTNkM2Y1YWE3NjkwOThmNTliMGRhZTZjZmJmNGMzMmU2MTU1YTNkOGViNzU5N2E2MzEzZjRmZmY"
"1681680554-2519","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil HP 14"" Pulgadas dq2524la - Intel Core i3 - RAM 8GB - Disco SSD 256 GB - Dorado","https://www.ktronix.com/computador-portatil-hp-14-pulgadas-dq2524la-intel-core-i3-ram-8gb-disco-ssd-256-gb-dorado/p/197029538666","","Computador Portátil HP 14"" Pulgadas dq2524la - Intel Core i3 - RAM 8GB - Disco SSD 256 GB - Dorado","$1.659.000
                                            Hoy","Incluye funda, audifonos y mouse HP","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-197029538666-001.jpg?context=bWFzdGVyfGltYWdlc3wzNjQ2fGltYWdlL2pwZWd8aDdiL2g5Mi8xMzc1MTc5NTU4MDk1OC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5NzAyOTUzODY2Nl8wMDEuanBnfGY2ZDQwMDdhOWIwYjNlZDgxZTE3NWVjMTFmNmM2OGVhNzQ0YmEzYzZkNTlkMTgyZDUxYmRhNjk4MmNmOGI3YjM"
"1681680559-2520","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil Gamer Victus HP 16.1"" Pulgadas d0505la - Intel Core i5 - RAM 16GB- Disco SSD 512 GB - Azul","https://www.ktronix.com/computador-portatil-gamer-victus-hp-161-pulgadas-d0505la-intel-core-i5-ram-16gb-disco-ssd-512-gb-azul/p/196337885127","","Computador Portátil Gamer Victus HP 16.1"" Pulgadas d0505la - Intel Core i5 - RAM 16GB- Disco SSD 512 GB - Azul","$3.999.000
                                            Hoy","Tecnología de atenuación DC Dimming que controla el brillo","4.9","17 Opiniones","/medias/196337885127-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzMzI0fGltYWdlL2pwZWd8aW1hZ2VzL2g4My9oMmMvMTE3NTIwMjIwMTYwMzAuanBnfGE5MmI4ZGRjYTIzMTMyZjYwYzg1YWNhYjJlMWIyNzcyOTMyMTNlMWU2ZjMzODQwYzZjZjFkYjFkMWU0MTJjYmE"
"1681680565-2521","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","MacBook Air de 13"" Pulgadas MGND3LA/A Chip M1RAM 8GB Disco Estado Solido 256 GB SSD - Oro","https://www.ktronix.com/macbook-air-13-pulgadas-mgnd3la-a-chip-m1ram-8gb-disco-estado-solido-256-gb-ssd-oro/p/194252425909","","MacBook Air de 13"" Pulgadas MGND3LA/A Chip M1RAM 8GB Disco Estado Solido 256 GB SSD - Oro","$4.799.000
                                            Hoy","Teclado en Español Latinoamericano","4.9","17 Opiniones","/medias/194252425909-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMTIxfGltYWdlL2pwZWd8aW1hZ2VzL2hhMi9oYTMvMTA3NDA2MzM3MzExMDIuanBnfDU4YWU4YWM1YWFhZWY0ZjU0ODMwMzk0OGQxYTgyMmY3OWYyMTE2OGYyM2ZjZWU0YzQ1NzgzMTY4NjI0ZDZiM2I"
"1681680571-2522","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil ASUS Vivobook 15,6"" Pulgadas X1502ZA - Intel Core i5 - RAM 16GB - Disco SSD 512 GB - Azul","https://www.ktronix.com/computador-portatil-asus-vivobook-156-pulgadas-x1502za-intel-core-i5-ram-16gb-disco-ssd-512-gb-azul/p/4711081765394","","Computador Portátil ASUS Vivobook 15,6"" Pulgadas X1502ZA - Intel Core i5 - RAM 16GB - Disco SSD 512 GB - Azul","$3.499.000
                                            Hoy","Batería de polímero de litio, más durabilidad y rendimiento","5.0","4 Opiniones","/medias/4711081765394-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0MDM2fGltYWdlL2pwZWd8aDI1L2g3OC8xMzM0NDE3ODMwNzEwMi80NzExMDgxNzY1Mzk0XzAwMV82MFd4NjBIfGVlNzFmMTk2OWRlNzgwNWYxN2UyNDZjZmM5Y2M0MGEwNjlmMmY0MzRjOTFhZThmNTUyNGU0YjEwZDEyNTUxMWM"
"1681680575-2523","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil LENOVO 16"" Pulgadas IdeaPad 5 Pro - Intel Core i7 - RAM 16GB - Disco SSD 1TB - Gris","https://www.ktronix.com/computador-portatil-lenovo-16-pulgadas-ideapad-5-pro-intel-core-i7-ram-16gb-disco-ssd-1tb-gris/p/196800269164","","Computador Portátil LENOVO 16"" Pulgadas IdeaPad 5 Pro - Intel Core i7 - RAM 16GB - Disco SSD 1TB - Gris","$6.499.000
                                            Hoy","Resolución de Pantalla 2K, gran experiencia para tus ojos","5.0","2 Opiniones","/medias/196800269164-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzMjc0fGltYWdlL2pwZWd8aDY0L2gyYy8xMzM0NDEwNDE4NTg4Ni8xOTY4MDAyNjkxNjRfMDAxXzYwV3g2MEh8YTdjN2Y2ZmY5Y2IzZmQxY2I5YzRhOTI2M2MzMDFmNjA5M2U5N2ZkNGQ5NDdhMzk0MTAyZTljYWY4NzkwNDVkNg"
"1681680580-2524","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil ASUS Vivobook Pro OLED 15.6"" Pulgadas K6500ZC - Intel Core i7 - RAM 16GB - Disco SSD 1TB - Azul","https://www.ktronix.com/computador-portatil-asus-vivobook-pro-oled-156-pulgadas-k6500zc-intel-core-i7-ram-16gb-disco-ssd-1tb-azul/p/4711081938996","","Computador Portátil ASUS Vivobook Pro OLED 15.6"" Pulgadas K6500ZC - Intel Core i7 - RAM 16GB - Disco SSD 1TB - Azul","$7.799.000
                                            Hoy","Cuenta con tarjeta grafica NVIDIA RTX 3050 4GB GDDR6","5.0","3 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-4711081938996-001.jpg?context=bWFzdGVyfGltYWdlc3w0MTc2fGltYWdlL2pwZWd8aDIxL2g3Yy8xMzUwMDY5MDY2MTQwNi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzQ3MTEwODE5Mzg5OTZfMDAxLmpwZ3wyYjU1MWU0OGQ5OWFmOWE4ZTA0YTIwODJlNjFjYThjNjIwY2VjYzM3N2RkMmRjOTk1YzIwZmIwODFlYjk3OTA3"
"1681680585-2525","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil ACER 15.6"" Pulgadas 5894 Intel Ci5 - RAM 8GB - Disco SSD 512GB - Azul Glaciar","https://www.ktronix.com/computador-portatil-acer-156-pulgadas-5894-intel-ci5-ram-8gb-disco-ssd-512gb-azul-glaciar/p/4711121319181","","Computador Portátil ACER 15.6"" Pulgadas 5894 Intel Ci5 - RAM 8GB - Disco SSD 512GB - Azul Glaciar","$3.099.000
                                            Hoy","Acer Color Intelligence proporciona una pantalla+brillante","5.0","4 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-4711121319181-001.jpg?context=bWFzdGVyfGltYWdlc3wzNTMxfGltYWdlL2pwZWd8aGJhL2hkNC8xMzYwMjk3NDE3MTE2Ni82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzQ3MTExMjEzMTkxODFfMDAxLmpwZ3w4N2Y0MTIzOTlkNThkZmZkOTQxYTZjMmZlZTM0YTEwZDc2NzZhMjE2ZmI0YjUzMDRhMDA4YTkzZjQ3YzZmYWNm"
"1681680590-2526","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil LENOVO 14"" Pulgadas IdeaPad 3 - AMD R5 - RAM 8GB - Disco SSD 256GB - Azul","https://www.ktronix.com/computador-portatil-lenovo-14-pulgadas-ideapad-3-amd-r5-ram-8gb-disco-ssd-256gb-azul/p/196802796071","","Computador Portátil LENOVO 14"" Pulgadas IdeaPad 3 - AMD R5 - RAM 8GB - Disco SSD 256GB - Azul","$1.999.000
                                            Hoy","Película antirreflejo trabaja en cualquier condición de luz.","4.9","8 Opiniones","/medias/196802796071-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0NDQ0fGltYWdlL2pwZWd8aDRlL2gwMi8xMzQ2NTMxMDY1ODU5MC8xOTY4MDI3OTYwNzFfMDAxXzYwV3g2MEh8NDQ0MGMxNjY0NDU4MTIyMmMzMTllZDkwNzA3YjZjZDc0MTEyN2UyYWY5ZTkwMDAxNjAwMmI0NDViZWJmZmI2Nw"
"1681680596-2527","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil HP Pavilion 14"" Pulgadas dv2009la Intel Core i5 - RAM 8GB - Disco SSD 512 GB - Rosado","https://www.ktronix.com/computador-portatil-hp-pavilion-14-pulgadas-dv2009la-intel-core-i5-ram-8gb-disco-ssd-512-gb-rosado/p/196786085741","","Computador Portátil HP Pavilion 14"" Pulgadas dv2009la Intel Core i5 - RAM 8GB - Disco SSD 512 GB - Rosado","$3.299.000
                                            Hoy","Pantalla FHD IPS. Imágenes claras, colores sólidos","5.0","2 Opiniones","/medias/196786085741-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0NDE5fGltYWdlL2pwZWd8aDAyL2gxYy8xMzQxOTQ4ODAxODQ2Mi8xOTY3ODYwODU3NDFfMDAxXzYwV3g2MEh8MGMwNmQ0ZGViYjY4NGMzZTRmNjE2NzBmOGJiODQ0NTQ2MzIzZGU3ZGVjNjg5MGJhZTg0ZTE3NmU1NWQ0NDA2Mg"
"1681680601-2528","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil HP 14"" Pulgadas dq0509la - Intel Celeron - RAM 4GB - Disco SSD 128 GB - Negro","https://www.ktronix.com/computador-portatil-hp-14-pulgadas-dq0509la-intel-celeron-ram-4gb-disco-ssd-128-gb-negro/p/196786001215","","Computador Portátil HP 14"" Pulgadas dq0509la - Intel Celeron - RAM 4GB - Disco SSD 128 GB - Negro","$1.099.000
                                            Hoy","Almacenamiento SSD. Mayor velocidad, mejor almacenamiento","4.8","9 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-196786001215-001.jpg?context=bWFzdGVyfGltYWdlc3wyNzY4fGltYWdlL2pwZWd8aDk0L2hkNi8xMzYzMTgxNTQ4MzQyMi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5Njc4NjAwMTIxNV8wMDEuanBnfDQ3YTk0MDE2MGZhZDNkZDEwZGEwNTdkNjFmMmMwZWE1MGMxZDNiYmIyMTA2NzAyMjZlNGYwOWEzMjFkY2E0NmY"
"1681680606-2529","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil HP Pavilion 15.6"" Pulgadas eg0506la Intel Core i5 - RAM 16GB - Disco SSD 512 GB - Plateado","https://www.ktronix.com/computador-portatil-hp-pavilion-156-pulgadas-eg0506la-intel-core-i5-ram-16gb-disco-ssd-512-gb-plateado/p/197029419071","","Computador Portátil HP Pavilion 15.6"" Pulgadas eg0506la Intel Core i5 - RAM 16GB - Disco SSD 512 GB - Plateado","$3.099.000
                                            Hoy","Imágenes nítidas en una pantalla con micro bordes","5.0","7 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-197029419071-001.jpg?context=bWFzdGVyfGltYWdlc3w0MTIzfGltYWdlL2pwZWd8aDZmL2g3NC8xMzUyMTEwNzYxNTc3NC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5NzAyOTQxOTA3MV8wMDEuanBnfGQyNmEzYjFmYmMzNGU4Njk1Y2ExMDFiZDFjYjMxYjkzNDExZDViYTE0ZWFjY2E3NDllNGI3MmQxZTUyZWQ5OTU"
"1681680612-2530","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil HP 15.6"" Pulgadas dw3502la - Intel Core i3 - RAM 4GB - Disco SSD 128 GB - Negro","https://www.ktronix.com/computador-portatil-hp-156-pulgadas-dw3502la-intel-core-i3-ram-4gb-disco-ssd-128-gb-negro/p/196548866113","","Computador Portátil HP 15.6"" Pulgadas dw3502la - Intel Core i3 - RAM 4GB - Disco SSD 128 GB - Negro","$1.399.000
                                            Hoy","Pantalla con microborde 6.5mm. 81% relación pantalla-cuerpo","4.9","7 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-196548866113-001.jpg?context=bWFzdGVyfGltYWdlc3wyODE2fGltYWdlL2pwZWd8aDkwL2g0ZS8xMzYzMTgwOTU4NTE4Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5NjU0ODg2NjExM18wMDEuanBnfDUwOWMzMTIxMzg0ZGMxNzlmZWI4MTM4MTYzOGYzMTMwOGI4MTg2YTJmZDEwM2M0ZDcwMDg4MWZhNmRjZDk0NDI"
"1681680617-2531","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil Gamer LENOVO 15.6"" Pulgadas IdeaPad Gaming 3 - Intel Core i5 - RAM 16GB - Disco SSD 512GB - Blanco","https://www.ktronix.com/computador-portatil-gamer-lenovo-156-pulgadas-ideapad-gaming-3-intel-core-i5-ram-16gb-disco-ssd-512gb-blanco/p/196802790871","","Computador Portátil Gamer LENOVO 15.6"" Pulgadas IdeaPad Gaming 3 - Intel Core i5 - RAM 16GB - Disco SSD 512GB - Blanco","$5.899.000
                                            Hoy","Tarjeta grafica independiente, potencia tareas graficas","null","null","/medias/196802790871-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0MzE5fGltYWdlL2pwZWd8aDNjL2hkZC8xMzQ2NTMwNDc2MDM1MC8xOTY4MDI3OTA4NzFfMDAxXzYwV3g2MEh8NTFhYzg4ZmFlMGI3OTY2MTFjYzQ5NDZhMmEzMjE0YmYyOGY4ZmY5ZmE4YmE1Y2U3ZWYwODk2YmJjOWRkZTQ2ZQ"
"1681680622-2532","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil Gamer ROG Strix G 15.6"" Pulgadas - G513RC - AMD Ryzen 7 - RAM 16GB - Disco SSD 512GB - Gris","https://www.ktronix.com/computador-portatil-gamer-rog-strix-g-156-pulgadas-g513rc-amd-ryzen-7-ram-16gb-disco-ssd-512gb-gris/p/4711081640509","","Computador Portátil Gamer ROG Strix G 15.6"" Pulgadas - G513RC - AMD Ryzen 7 - RAM 16GB - Disco SSD 512GB - Gris","$6.499.000
                                            Hoy","Incluye cámara externa FHD","5.0","8 Opiniones","/medias/4711081640509-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzNzc4fGltYWdlL2pwZWd8aW1hZ2VzL2g3Mi9oNTAvMTE3MjQwMDAyOTY5OTAuanBnfDg2ODMwNzZmODYyYjBiY2UxMzNjZjhjMTIzMmQ3NGYwZTE2ZGQwNzg5MGRiODllZDFkMDhlMzNmNDAzMTM4ZWY"
"1681680628-2533","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil Gamer ACER 15.6"" Pulgadas 53E7 Intel Ci5 - RAM 8GB - Disco SSD 512GB - Negro","https://www.ktronix.com/computador-portatil-gamer-acer-156-pulgadas-53e7-intel-ci5-ram-8gb-disco-ssd-512gb-negro/p/4711121320873","","Computador Portátil Gamer ACER 15.6"" Pulgadas 53E7 Intel Ci5 - RAM 8GB - Disco SSD 512GB - Negro","$4.199.000
                                            Hoy","Incluye Audifonos y Mouse Gaming Nitro","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-4711121320873-001.jpg?context=bWFzdGVyfGltYWdlc3w1MTEwfGltYWdlL2pwZWd8aDBhL2hhYS8xMzU5NTk5MTA4MDk5MC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzQ3MTExMjEzMjA4NzNfMDAxLmpwZ3w3YmQ4MzQ1ZmJlNGQzMWJhNjQ1YjBlZWQzMGMzMjVhYTQ3ZTBiYTQ1NzkyOTAwY2ZkYzNlNGQ2N2Q4ZjM2MDA4"
"1681680633-2534","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil HP 14"" Pulgadas fq1004la - AMD R3 - RAM 8GB - Disco SSD 512 GB - Plateado","https://www.ktronix.com/computador-portatil-hp-14-pulgadas-fq1004la-amd-r3-ram-8gb-disco-ssd-512-gb-plateado/p/196548546022","","Computador Portátil HP 14"" Pulgadas fq1004la - AMD R3 - RAM 8GB - Disco SSD 512 GB - Plateado","$1.749.000
                                            Hoy","Gran configuración, creada para darte velocidad y eficiencia","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-196548546022-001.jpg?context=bWFzdGVyfGltYWdlc3wzMTY0fGltYWdlL2pwZWd8aDJiL2gzMS8xMzY2MTM2Mzc5ODA0Ni82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5NjU0ODU0NjAyMl8wMDEuanBnfGMxYWZjZTFkMGE0ZGE3NzEyMzk5MTgzMTViMThhMzNjYTQ2MTY1MjJiNjkyOTAyNzQ3ZWY1ODM3ZTZlODM4NDE"
"1681680638-2535","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil LENOVO 15.6"" Pulgadas IdeaPad 3 - Intel Core i7 - RAM 8GB - Disco SSD 512GB - Gris","https://www.ktronix.com/computador-portatil-lenovo-156-pulgadas-ideapad-3-intel-core-i7-ram-8gb-disco-ssd-512gb-gris/p/195890539492","","Computador Portátil LENOVO 15.6"" Pulgadas IdeaPad 3 - Intel Core i7 - RAM 8GB - Disco SSD 512GB - Gris","$3.599.000
                                            Hoy","Lector de huella, mayor seguridad de acceso.","4.6","7 Opiniones","/medias/195890539492-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzNzI5fGltYWdlL2pwZWd8aW1hZ2VzL2g2Ny9oNmYvMTIzNTMwNDAyMjAxOTAuanBnfGY3N2RhZjc0MzI0NTMwZWYyZjg5OGQxM2JlNzE1NGQzMGEzMDUzZTFjZmE1NmQ0NTE3OWJlNmQxZTYwNDI3NDA"
"1681680643-2536","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil ASUS 14"" Pulgadas X415JA - Intel Core i3 - RAM 8GB - Disco SSD 256 GB - Plateado","https://www.ktronix.com/computador-portatil-asus-14-pulgadas-x415ja-intel-core-i3-ram-8gb-disco-ssd-256-gb-plateado/p/4711081929642","","Computador Portátil ASUS 14"" Pulgadas X415JA - Intel Core i3 - RAM 8GB - Disco SSD 256 GB - Plateado","$1.599.000
                                            Hoy","Muy ligero, te acompaña a donde quieras","4.8","15 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-4711081929642-001.jpg?context=bWFzdGVyfGltYWdlc3wzOTc0fGltYWdlL2pwZWd8aDI4L2hhMS8xMzQ3MzQ3MDU3ODcxOC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzQ3MTEwODE5Mjk2NDJfMDAxLmpwZ3w4ZWJiMDQxZjYxMjBiYTM4ZjBhNGVmNGI2MTFmZmM2NjQ3MDhiZjlkYTFjODYzMTk4ZWFkZmFiMzdiZjZlYzcw"
"1681680647-2537","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil HP 14"" Pulgadas dq0508la - Intel Pentium - RAM 8GB - Disco SSD 256 GB - Azul","https://www.ktronix.com/computador-portatil-hp-14-pulgadas-dq0508la-intel-pentium-ram-8gb-disco-ssd-256-gb-azul/p/196786001185","","Computador Portátil HP 14"" Pulgadas dq0508la - Intel Pentium - RAM 8GB - Disco SSD 256 GB - Azul","$1.429.000
                                            Hoy","Incluye funda y mouse HP. Comodidad y productividad","4.8","5 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-196786001185-001.jpg?context=bWFzdGVyfGltYWdlc3wzMDAwfGltYWdlL2pwZWd8aDI2L2gzNC8xMzY2MTM2OTEwNjQ2Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5Njc4NjAwMTE4NV8wMDEuanBnfDdiNWY2MmQ2MDY4OTVhYTZjNGEwNTlmMTA4Y2NiMzk3NTBmYWIwNTVjZmY2YmM5MjYzYmM1OWJhODliMDJkOWE"
